group,invariant
"['K14a1249', 'K14a1357']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 479), (0, 479)): 1, (3, 3, (0, 2, 2, 73, 73), (0, 2, 2, 73, 73)): 1, (5, 120, (0, 2, 2, 3181), (0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 11, 11, 11, 11, 11, 32, 43, 43, 43, 43, 43, 43, 64, 64, 64, 64, 479, 1931, 1931, 1931, 1931, 1931, 3181, 3181, 3181, 3181)): 1, (4, 4, (0, 27, 27, 479), (0, 27, 27, 479)): 1, (5, 5, (0, 1931, 1931), (0, 1931, 1931)): 1, (4, 12, (0, 2, 2, 5, 7), (0, 2, 2, 5, 5, 5, 7, 7, 7, 8, 8, 73, 73)): 1}"
"['K15n983', 'K15n533']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 467), (0, 467)): 1, (3, 3, (0, 2, 2, 67, 67), (0, 2, 2, 67, 67)): 1, (4, 4, (0, 17, 17, 467), (0, 17, 17, 467)): 1, (5, 5, (0, 509, 509), (0, 509, 509)): 1, (5, 60, (0, 2, 2, 9), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5, 5, 8, 8, 8, 8)): 1, (4, 12, (0, 7, 27), (0, 2, 2, 7, 7, 7, 27, 27, 27, 67, 67)): 1}"
"['K15n125806', 'K15n125925']","{(1, 1, (0,), (0,)): 1, (5, 10, (0,), (0, 5, 73)): 1, (2, 2, (0, 5, 73), (0, 5, 73)): 1, (3, 3, (0, 7, 7, 13, 13), (0, 7, 7, 13, 13)): 1, (4, 4, (0, 5, 7, 7, 73), (0, 5, 7, 7, 73)): 1, (5, 5, (0, 379, 379), (0, 379, 379)): 1}"
"['K15n29036', 'K15n29033']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 7, 23), (0, 7, 23)): 1, (3, 3, (0, 37, 37), (0, 37, 37)): 1, (4, 4, (0, 7, 23), (0, 7, 23)): 1, (5, 5, (0, 179, 179), (0, 179, 179)): 1}"
"['K15a78338', 'K15a78347']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 857), (0, 857)): 1, (3, 3, (0, 4, 4, 37, 37), (0, 4, 4, 37, 37)): 1, (4, 4, (0, 13, 13, 857), (0, 13, 13, 857)): 1, (5, 5, (0, 4, 4, 4, 4, 101, 101), (0, 4, 4, 4, 4, 101, 101)): 1, (4, 12, (0, 3, 13), (0, 3, 3, 3, 4, 4, 13, 13, 13, 37, 37)): 1}"
"['K15a54960', 'K15a54994']","{(1, 1, (0,), (0,)): 1, (3, 6, (0, 7, 11), (0, 3, 7, 7, 11, 11, 13, 29)): 1, (4, 12, (0, 2, 2, 2, 2, 9), (0, 2, 2, 2, 2, 2, 2, 4, 4, 8, 8, 9, 9, 9, 53, 53)): 1, (4, 12, (0, 2, 2, 53), (0, 2, 2, 2, 2, 2, 2, 4, 4, 53, 53, 53, 53, 53)): 1, (4, 12, (0, 0, 2, 13), (0, 0, 0, 0, 2, 2, 2, 13, 13, 13, 53, 53)): 1, (2, 2, (0, 3, 13, 29), (0, 3, 13, 29)): 1, (4, 12, (0, 2, 4), (0, 2, 2, 2, 4, 16, 16, 53, 53)): 2, (3, 3, (0, 2, 2, 2, 2, 53, 53), (0, 2, 2, 2, 2, 53, 53)): 1, (4, 4, (0, 3, 13, 17, 17, 29), (0, 3, 13, 17, 17, 29)): 1, (5, 5, (0, 941, 941), (0, 941, 941)): 1}"
"['K15n10690', 'K15n6875']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 199), (0, 199)): 1, (4, 4, (0, 7, 7, 199), (0, 7, 7, 199)): 1, (3, 3, (0, 5, 5, 7, 7), (0, 5, 5, 7, 7)): 1, (5, 5, (0, 271, 271), (0, 271, 271)): 1}"
"['K15n8077', 'K15n10236', 'K15n10095']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 7, 7, 13, 13), (0, 7, 7, 13, 13)): 1, (2, 2, (0, 313), (0, 313)): 1, (4, 4, (0, 17, 17, 313), (0, 17, 17, 313)): 1, (5, 5, (0, 811, 811), (0, 811, 811)): 1}"
"['K15n15461', 'K15n19461']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 3, 7, 11), (0, 3, 7, 11)): 1, (4, 24, (0, 4), (0, 2, 2, 3, 4, 4, 4, 4, 4, 4, 4, 4, 7, 9, 9, 9, 11)): 1, (5, 120, (0, 2), (0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 9, 9, 9, 9, 11, 11, 11, 11, 11)): 1, (4, 24, (0, 2, 2), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 7, 11)): 1, (4, 24, (0, 0, 5), (0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 5, 5, 5, 7, 11)): 1, (4, 4, (0, 3, 7, 11), (0, 3, 7, 11)): 1, (4, 12, (0, 25), (0, 2, 2, 25, 25, 25)): 1, (3, 6, (0, 2, 4), (0, 2, 2, 3, 4, 4, 7, 11)): 1, (3, 3, (0, 2, 2), (0, 2, 2)): 1, (5, 5, (0, 29, 29), (0, 29, 29)): 1}"
"['K15n7735', 'K15n10182']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 2, 2), (0, 2, 2, 8, 8, 31, 31)): 1, (2, 2, (0, 271), (0, 271)): 1, (3, 3, (0, 2, 2, 31, 31), (0, 2, 2, 31, 31)): 1, (4, 4, (0, 3, 3, 271), (0, 3, 3, 271)): 1, (5, 5, (0, 389, 389), (0, 389, 389)): 1}"
"['K14n18811', 'K14n18793']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 9, 11), (0, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 8, 8, 8, 8, 11, 11, 11, 11, 16, 31, 31, 31, 31, 31, 32, 64, 64, 64, 64, 241, 241, 241)): 1, (3, 3, (0, 17, 17), (0, 17, 17)): 1, (2, 2, (0, 199), (0, 199)): 1, (4, 4, (0, 199), (0, 199)): 1, (5, 5, (0, 61, 61), (0, 61, 61)): 1}"
"['K15a6312', 'K15a6175']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 17, 31), (0, 17, 31)): 1, (5, 20, (0, 2, 2, 3), (0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 5, 5, 17, 31)): 2, (3, 3, (0, 59, 59), (0, 59, 59)): 1, (4, 4, (0, 5, 5, 17, 31), (0, 5, 5, 17, 31)): 1, (5, 5, (0, 2, 2, 2, 2, 191, 191), (0, 2, 2, 2, 2, 191, 191)): 1, (5, 60, (0, 0, 2, 3, 3), (0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 9, 9, 9, 9)): 1}"
"['K15a8477', 'K15a8484']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 13, 13, 19, 19), (0, 13, 13, 19, 19)): 1, (2, 2, (0, 1033), (0, 1033)): 1, (4, 4, (0, 3, 3, 11, 11, 1033), (0, 3, 3, 11, 11, 1033)): 1, (5, 5, (0, 3251, 3251), (0, 3251, 3251)): 1}"
"['K15a61353', 'K15a61365']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 19, 31), (0, 19, 31)): 1, (4, 12, (0, 5, 7), (0, 2, 2, 5, 5, 5, 7, 7, 7, 7, 7, 11, 11)): 1, (3, 3, (0, 2, 2, 7, 7, 11, 11), (0, 2, 2, 7, 7, 11, 11)): 1, (4, 4, (0, 19, 23, 23, 31), (0, 19, 23, 23, 31)): 1, (5, 5, (0, 11, 11, 211, 211), (0, 11, 11, 211, 211)): 1}"
"['K15n1094', 'K15n402']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 479), (0, 479)): 1, (4, 4, (0, 47, 47, 479), (0, 47, 47, 479)): 1, (3, 3, (0, 179, 179), (0, 179, 179)): 1, (5, 5, (0, 4871, 4871), (0, 4871, 4871)): 1}"
"['K15a61432', 'K15a64495']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 379), (0, 379)): 1, (4, 4, (0, 379), (0, 379)): 1, (5, 5, (0, 271, 271), (0, 271, 271)): 1, (3, 3, (0,), (0,)): 1}"
"['K15n17460', 'K15n19188']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 5, 13), (0, 4, 4, 5, 5, 5, 11, 11, 13, 13, 13)): 1, (2, 2, (0, 331), (0, 331)): 1, (3, 3, (0, 4, 4, 11, 11), (0, 4, 4, 11, 11)): 1, (5, 5, (0, 1129, 1129), (0, 1129, 1129)): 1, (4, 4, (0, 11, 11, 331), (0, 11, 11, 331)): 1}"
"['K15a55787', 'K15a56134']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 509), (0, 509)): 1, (3, 3, (0, 109, 109), (0, 109, 109)): 1, (4, 4, (0, 3, 3, 509), (0, 3, 3, 509)): 1, (5, 5, (0, 2, 2, 2, 2, 251, 251), (0, 2, 2, 2, 2, 251, 251)): 1}"
"['K15n130858', 'K15n130857']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 2, 4, 49), (0, 2, 2, 2, 4, 5, 5, 7, 7, 16, 16, 49, 49, 49)): 1, (3, 3, (0, 2, 2, 2, 2, 5, 5, 7, 7), (0, 2, 2, 2, 2, 5, 5, 7, 7)): 1, (4, 12, (0, 2, 2, 5), (0, 2, 2, 4, 4, 4, 4, 5, 5, 5, 5, 5, 7, 7)): 1, (4, 12, (0, 2, 2, 7), (0, 2, 2, 4, 4, 4, 4, 5, 5, 7, 7, 7, 7, 7)): 1, (4, 12, (0, 2, 16), (0, 2, 2, 2, 5, 5, 7, 7, 16, 64, 64)): 1, (4, 12, (0, 2, 2, 13), (0, 2, 2, 2, 2, 5, 5, 7, 7, 8, 8, 13, 13, 13)): 1, (2, 2, (0, 307), (0, 307)): 1, (5, 5, (0, 2, 2, 2, 2, 719, 719), (0, 2, 2, 2, 2, 719, 719)): 1, (4, 4, (0, 41, 41, 307), (0, 41, 41, 307)): 1}"
"['K15a61227', 'K15a60264']","{(1, 1, (0,), (0,)): 1, (5, 20, (0, 17), (0, 5, 5, 7, 17, 17, 17, 17, 89)): 1, (5, 20, (0, 23), (0, 5, 5, 7, 23, 23, 23, 23, 89)): 1, (2, 2, (0, 7, 89), (0, 7, 89)): 1, (3, 3, (0, 71, 71), (0, 71, 71)): 1, (4, 4, (0, 5, 5, 7, 89), (0, 5, 5, 7, 89)): 1, (5, 5, (0, 4, 4, 4, 4, 7, 7, 7, 7), (0, 4, 4, 4, 4, 7, 7, 7, 7)): 1}"
"['K15n11917', 'K15n11918']","{(1, 1, (0,), (0,)): 1, (5, 20, (0, 2, 4), (0, 2, 2, 2, 2, 4, 4, 4, 4, 5, 5, 27)): 1, (4, 12, (0,), (0, 2, 2, 7, 7)): 1, (3, 6, (0, 3), (0, 3, 9, 9)): 1, (5, 20, (0, 3), (0, 3, 3, 3, 3, 5, 5, 27)): 1, (5, 60, (0, 3, 3), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 7, 7, 7, 7, 7, 7, 9, 9, 9, 9, 49, 49, 49, 49, 49)): 1, (5, 60, (0, 0, 2, 3), (0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 9, 9, 9, 9)): 1, (3, 3, (0, 2, 2, 7, 7), (0, 2, 2, 7, 7)): 1, (2, 2, (0, 27), (0, 27)): 1, (4, 4, (0, 5, 5, 27), (0, 5, 5, 27)): 1, (5, 5, (0, 31, 31), (0, 31, 31)): 1}"
"['K15n7423', 'K15n9646']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 293), (0, 293)): 1, (3, 3, (0, 67, 67), (0, 67, 67)): 1, (4, 4, (0, 3, 3, 293), (0, 3, 3, 293)): 1, (5, 5, (0, 3, 3, 3, 3, 41, 41), (0, 3, 3, 3, 3, 41, 41)): 1}"
"['K15n28012', 'K15n27711']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 263), (0, 263)): 1, (4, 4, (0, 3, 3, 7, 7, 263), (0, 3, 3, 7, 7, 263)): 1, (5, 5, (0, 379, 379), (0, 379, 379)): 1, (3, 3, (0, 31, 31), (0, 31, 31)): 1}"
"['K15n2774', 'K15n2890']","{(1, 1, (0,), (0,)): 1, (5, 20, (0, 2, 3, 4, 7, 17), (0, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 7, 7, 7, 7, 13, 13, 13, 17, 17, 17, 17, 37)): 1, (5, 20, (0, 2, 2, 379), (0, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 13, 13, 13, 37, 379, 379, 379, 379)): 1, (2, 2, (0, 13, 37), (0, 13, 37)): 1, (3, 3, (0, 211, 211), (0, 211, 211)): 1, (4, 4, (0, 5, 5, 13, 13, 13, 37), (0, 5, 5, 13, 13, 13, 37)): 1, (5, 5, (0, 11, 11, 691, 691), (0, 11, 11, 691, 691)): 1}"
"['K15a15820', 'K15a15775']","{(1, 1, (0,), (0,)): 1, (5, 10, (0, 5, 11), (0, 5, 5, 5, 11, 11, 11, 13)): 1, (2, 2, (0, 5, 11, 13), (0, 5, 11, 13)): 1, (3, 3, (0, 179, 179), (0, 179, 179)): 1, (4, 4, (0, 3, 3, 5, 7, 7, 11, 13), (0, 3, 3, 5, 7, 7, 11, 13)): 1, (5, 5, (0, 1171, 1171), (0, 1171, 1171)): 1}"
"['K15n31325', 'K15n30961']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 17), (0, 4, 4, 5, 5, 17, 17, 17)): 1, (5, 10, (0, 2, 2, 2, 2), (0, 2, 2, 2, 2, 2, 2, 2, 2, 5, 17)): 1, (2, 2, (0, 5, 17), (0, 5, 17)): 1, (3, 3, (0, 4, 4, 5, 5), (0, 4, 4, 5, 5)): 1, (4, 4, (0, 5, 9, 9, 17), (0, 5, 9, 9, 17)): 1, (5, 5, (0, 2, 2, 2, 2, 11, 11), (0, 2, 2, 2, 2, 11, 11)): 1}"
"['K15n122252', 'K15n122557']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 97), (0, 97)): 1, (4, 4, (0, 3, 3, 97), (0, 3, 3, 97)): 1, (5, 5, (0, 31, 31), (0, 31, 31)): 1, (3, 3, (0, 11, 11), (0, 11, 11)): 1}"
"['K15n4286', 'K15n28110']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 2, 4, 7), (0, 2, 4, 7, 7, 7, 16, 16, 71, 71)): 1, (5, 60, (0, 3, 3, 5), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 9, 9, 9, 9, 25, 25, 25, 2111, 2111, 2111, 2111, 2111)): 1, (5, 60, (0, 3, 9), (0, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5, 5, 5, 8, 8, 8, 8, 9, 9, 9, 9, 16, 32, 32, 32, 32, 53, 53, 53, 53, 53)): 2, (2, 2, (0, 461), (0, 461)): 1, (3, 3, (0, 2, 2, 71, 71), (0, 2, 2, 71, 71)): 1, (4, 4, (0, 27, 27, 461), (0, 27, 27, 461)): 1, (5, 5, (0, 31, 31, 61, 61), (0, 31, 31, 61, 61)): 1}"
"['K14n5937', 'K14n5899']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 11, 19), (0, 11, 19)): 1, (4, 4, (0, 9, 9, 11, 19), (0, 9, 9, 11, 19)): 1, (5, 5, (0, 41, 41), (0, 41, 41)): 1, (3, 3, (0, 61, 61), (0, 61, 61)): 1}"
"['K15a57621', 'K15a57757']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 13, 79), (0, 13, 79)): 1, (3, 3, (0, 191, 191), (0, 191, 191)): 1, (4, 4, (0, 13, 17, 17, 79), (0, 13, 17, 17, 79)): 1, (5, 5, (0, 1601, 1601), (0, 1601, 1601)): 1}"
"['K15n1261', 'K15n362']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 2, 2), (0, 2, 2, 2, 2, 2, 2, 4, 4, 11, 11)): 1, (2, 2, (0, 3, 73), (0, 3, 73)): 1, (3, 6, (0,), (0, 3, 73)): 1, (3, 3, (0, 4, 4, 11, 11), (0, 4, 4, 11, 11)): 1, (4, 4, (0, 3, 73), (0, 3, 73)): 1, (5, 5, (0, 109, 109), (0, 109, 109)): 1}"
"['K15n8640', 'K15n8537']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 0, 4), (0, 0, 0, 0, 0, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 8, 8, 8, 8, 9, 11, 11, 11, 19, 19, 19, 27, 27, 27, 27)): 1, (3, 3, (0, 17, 17), (0, 17, 17)): 1, (2, 2, (0, 47), (0, 47)): 1, (4, 4, (0, 3, 3, 47), (0, 3, 3, 47)): 1, (5, 5, (0, 3, 3, 3, 3), (0, 3, 3, 3, 3)): 1}"
"['K15n107824', 'K15n46457']","{(1, 1, (0,), (0,)): 1, (5, 20, (0, 3, 13, 25), (0, 3, 3, 3, 3, 5, 5, 5, 5, 13, 13, 13, 13, 25, 25, 25, 359)): 1, (5, 20, (0, 0, 2), (0, 0, 0, 0, 0, 2, 2, 2, 2, 5, 5, 5, 359)): 1, (2, 2, (0, 359), (0, 359)): 1, (4, 4, (0, 5, 5, 359), (0, 5, 5, 359)): 1, (5, 5, (0, 19, 19, 41, 41), (0, 19, 19, 41, 41)): 1, (3, 3, (0, 59, 59), (0, 59, 59)): 1}"
"['K15a52129', 'K15a42880']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 2, 2, 125, 125), (0, 2, 2, 125, 125)): 1, (4, 12, (0, 2, 2, 5), (0, 2, 2, 5, 5, 5, 8, 8, 125, 125)): 1, (2, 2, (0, 1097), (0, 1097)): 1, (4, 4, (0, 29, 29, 1097), (0, 29, 29, 1097)): 1, (5, 5, (0, 11, 11, 271, 271), (0, 11, 11, 271, 271)): 1}"
"['K15n10536', 'K15n6345']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 47, 47), (0, 47, 47)): 1, (2, 2, (0, 239), (0, 239)): 1, (5, 60, (0, 3, 3, 9, 13), (0, 0, 0, 0, 0, 0, 2, 2, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 13, 13, 13, 13, 27, 27, 27, 27)): 1, (4, 4, (0, 239), (0, 239)): 1, (5, 5, (0, 359, 359), (0, 359, 359)): 1}"
"['K15n99768', 'K15n110363']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 3, 5, 13), (0, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 13, 13, 13, 13, 25, 25, 25, 691, 691, 691)): 1, (2, 2, (0, 137), (0, 137)): 1, (4, 4, (0, 7, 7, 137), (0, 7, 7, 137)): 1, (4, 12, (0, 17), (0, 4, 4, 5, 5, 17, 17, 17)): 1, (3, 3, (0, 4, 4, 5, 5), (0, 4, 4, 5, 5)): 1, (5, 5, (0, 61, 61), (0, 61, 61)): 1}"
"['K15n75107', 'K15n75108']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 9, 27), (0, 9, 27)): 1, (5, 120, (0, 0, 4, 5), (0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 8, 9, 9, 9, 9, 25, 25, 25, 81)): 2, (4, 24, (0, 2, 2, 3, 5, 5, 9), (0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 4, 4, 5, 5, 5, 5, 5, 5, 9, 9, 9, 9, 9, 9, 9)): 1, (5, 60, (0, 3, 3, 31, 31), (0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 5, 5, 5, 31, 31, 31, 31, 31, 31, 31, 31, 961, 961, 961)): 1, (4, 12, (0, 0, 4, 49), (0, 0, 0, 0, 2, 2, 4, 7, 7, 16, 16, 49, 49, 49)): 1, (4, 24, (0, 2, 128), (0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 3, 3, 4, 4, 7, 7, 7, 9, 16, 16, 64)): 2, (3, 6, (0, 0, 4), (0, 0, 0, 3, 3, 4, 4, 9)): 2, (4, 24, (0, 2, 2), (0, 0, 0, 2, 2, 2, 2, 4, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9)): 1, (5, 120, (0, 3, 8, 8), (0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9)): 4, (4, 24, (0, 2, 2, 9), (0, 0, 0, 2, 2, 2, 2, 3, 3, 3, 4, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9)): 1, (5, 20, (0, 2, 2, 3), (0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 5, 5, 9, 27)): 1, (4, 24, (0, 0, 4), (0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 9, 9, 9, 9)): 2, (5, 20, (0, 27), (0, 5, 5, 9, 27, 27, 27, 27, 27)): 1, (3, 6, (0, 0, 4, 9), (0, 0, 0, 4, 4, 9, 9, 9, 9)): 1, (5, 120, (0, 0, 3, 3, 4), (0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 8, 8, 8, 8, 8, 9, 9, 9, 9, 25, 25, 25, 81)): 2, (4, 24, (0, 2, 128), (0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 5, 5, 5, 9, 16, 16, 64)): 2, (5, 60, (0, 0, 4, 9, 27), (0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9)): 1, (3, 3, (0, 7, 7, 8, 8), (0, 7, 7, 8, 8)): 1, (4, 4, (0, 5, 5, 9, 27), (0, 5, 5, 9, 27)): 1, (5, 5, (0, 31, 31), (0, 31, 31)): 1, (3, 6, (0, 27), (0, 3, 3, 27, 27, 27)): 1}"
"['K15a1977', 'K15a2649']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 1151), (0, 1151)): 1, (3, 3, (0, 2, 2, 139, 139), (0, 2, 2, 139, 139)): 1, (4, 4, (0, 3, 3, 13, 13, 1151), (0, 3, 3, 13, 13, 1151)): 1, (5, 5, (0, 29, 29, 179, 179), (0, 29, 29, 179, 179)): 1, (4, 12, (0, 2, 2, 9), (0, 2, 2, 8, 8, 9, 9, 9, 139, 139)): 1}"
"['K15n28366', 'K15n25544']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 2, 2, 27), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 4, 5, 5, 5, 7, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 11, 11, 11, 11, 11, 25, 25, 25, 25, 25, 461, 461, 461)): 1, (2, 2, (0, 347), (0, 347)): 1, (3, 3, (0, 5, 5, 7, 7), (0, 5, 5, 7, 7)): 1, (4, 4, (0, 7, 7, 347), (0, 7, 7, 347)): 1, (5, 5, (0, 3, 3, 3, 3, 61, 61), (0, 3, 3, 3, 3, 61, 61)): 1}"
"['K15a70528', 'K15a70534', 'K15a75161']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 823), (0, 823)): 1, (3, 3, (0, 131, 131), (0, 131, 131)): 1, (4, 4, (0, 7, 7, 823), (0, 7, 7, 823)): 1, (5, 5, (0, 19, 19, 29, 29), (0, 19, 19, 29, 29)): 1}"
"['K15a10001', 'K15a10081']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 2, 2, 5, 13), (0, 2, 2, 5, 5, 5, 8, 8, 13, 13, 13, 37, 37)): 1, (2, 2, (0, 17, 31), (0, 17, 31)): 1, (3, 3, (0, 2, 2, 37, 37), (0, 2, 2, 37, 37)): 1, (4, 4, (0, 17, 31), (0, 17, 31)): 1, (5, 5, (0, 101, 101), (0, 101, 101)): 1}"
"['K15n125789', 'K15n125792']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 2, 3, 4, 5), (0, 2, 2, 2, 3, 3, 3, 4, 5, 5, 5, 16, 16, 41, 41)): 1, (3, 6, (0, 3, 5), (0, 3, 3, 5, 5, 9, 59)): 1, (4, 12, (0, 2, 2, 5), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 41, 41)): 1, (4, 12, (0, 2, 3, 4), (0, 2, 2, 2, 3, 3, 3, 4, 16, 16, 41, 41)): 1, (4, 12, (0, 2, 16), (0, 2, 2, 2, 16, 41, 41, 64, 64)): 1, (4, 12, (0, 2, 2, 2, 2, 3), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 8, 8, 41, 41)): 1, (2, 2, (0, 9, 59), (0, 9, 59)): 1, (3, 3, (0, 2, 2, 2, 2, 41, 41), (0, 2, 2, 2, 2, 41, 41)): 1, (4, 4, (0, 9, 29, 29, 59), (0, 9, 29, 29, 59)): 1, (5, 5, (0, 1621, 1621), (0, 1621, 1621)): 1}"
