group,invariant
"['K15n983', 'K15n533']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 467), (0, 467)): 1, (6, 60, (0, 2, 4), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5, 5, 8, 8, 8, 8)): 1, (3, 3, (0, 2, 2, 67, 67), (0, 2, 2, 67, 67)): 1, (6, 12, (0, 2, 2, 7, 27, 67, 67), (0, 2, 2, 7, 7, 7, 27, 27, 27, 67, 67)): 1, (4, 4, (0, 17, 17, 467), (0, 17, 17, 467)): 1, (5, 5, (0, 509, 509), (0, 509, 509)): 1, (6, 6, (0, 8, 8, 67, 67, 467), (0, 8, 8, 67, 67, 467)): 1, (6, 24, (0, 2, 2, 3, 67, 67, 103), (0, 3, 3, 3, 7, 7, 7, 8, 8, 27, 27, 27, 67, 67, 103, 103, 103, 467)): 1, (5, 60, (0, 2, 2, 9), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5, 5, 8, 8, 8, 8)): 1, (4, 12, (0, 7, 27), (0, 2, 2, 7, 7, 7, 27, 27, 27, 67, 67)): 1}"
"['K15n125806', 'K15n125925']","{(1, 1, (0,), (0,)): 1, (5, 10, (0,), (0, 5, 73)): 1, (2, 2, (0, 5, 73), (0, 5, 73)): 1, (3, 3, (0, 7, 7, 13, 13), (0, 7, 7, 13, 13)): 1, (4, 4, (0, 5, 7, 7, 73), (0, 5, 7, 7, 73)): 1, (5, 5, (0, 379, 379), (0, 379, 379)): 1, (6, 6, (0, 5, 7, 7, 13, 13, 73), (0, 5, 7, 7, 13, 13, 73)): 1}"
"['K15n29033', 'K15n29036']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 7, 23), (0, 7, 23)): 1, (3, 3, (0, 37, 37), (0, 37, 37)): 1, (4, 4, (0, 7, 23), (0, 7, 23)): 1, (5, 5, (0, 179, 179), (0, 179, 179)): 1, (6, 6, (0, 7, 23, 37, 37), (0, 7, 23, 37, 37)): 1}"
"['K15a54960', 'K15a54994']","{(1, 1, (0,), (0,)): 1, (3, 6, (0, 7, 11), (0, 3, 7, 7, 11, 11, 13, 29)): 1, (4, 12, (0, 2, 2, 2, 2, 9), (0, 2, 2, 2, 2, 2, 2, 4, 4, 8, 8, 9, 9, 9, 53, 53)): 1, (4, 12, (0, 2, 2, 53), (0, 2, 2, 2, 2, 2, 2, 4, 4, 53, 53, 53, 53, 53)): 1, (4, 12, (0, 0, 2, 13), (0, 0, 0, 0, 2, 2, 2, 13, 13, 13, 53, 53)): 1, (2, 2, (0, 3, 13, 29), (0, 3, 13, 29)): 1, (6, 6, (0, 3, 7, 7, 11, 11, 13, 29), (0, 3, 7, 7, 11, 11, 13, 29)): 1, (4, 12, (0, 2, 4), (0, 2, 2, 2, 4, 16, 16, 53, 53)): 2, (3, 3, (0, 2, 2, 2, 2, 53, 53), (0, 2, 2, 2, 2, 53, 53)): 1, (6, 24, (0, 2, 2, 4, 8, 53, 53), (0, 0, 0, 2, 2, 4, 4, 8, 8, 8, 8, 13, 29, 53, 53)): 2, (6, 12, (0, 2, 2, 4, 8, 53, 53), (0, 2, 2, 2, 4, 16, 16, 53, 53)): 2, (6, 12, (0, 2, 2, 2, 2, 2, 2, 53, 53, 53), (0, 2, 2, 2, 2, 2, 2, 4, 4, 53, 53, 53, 53, 53)): 1, (6, 24, (0, 4, 4, 4, 9, 16, 53, 53), (0, 0, 0, 2, 2, 2, 2, 4, 4, 4, 9, 9, 9, 9, 9, 9, 13, 16, 16, 16, 16, 16, 29, 53, 53)): 1, (6, 12, (0, 0, 2, 2, 4, 13, 53, 53), (0, 0, 0, 0, 2, 2, 2, 13, 13, 13, 53, 53)): 1, (6, 12, (0, 2, 2, 2, 2, 4, 4, 9, 53, 53), (0, 2, 2, 2, 2, 2, 2, 4, 4, 8, 8, 9, 9, 9, 53, 53)): 1, (6, 24, (0, 2, 2, 4, 32, 53, 53), (0, 0, 0, 0, 0, 0, 2, 2, 8, 13, 13, 13, 13, 29, 32, 32, 53, 53)): 1, (6, 18, (0, 3, 13, 29, 137, 137), (0, 0, 0, 2, 2, 2, 2, 7, 7, 11, 11, 13, 29, 53, 53, 137, 137, 137, 137)): 1, (6, 24, (0, 2, 2, 2, 2, 2, 2, 3, 53, 53, 71), (0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4, 13, 29, 53, 53, 53, 53, 53, 71, 71, 71)): 1, (4, 4, (0, 3, 13, 17, 17, 29), (0, 3, 13, 17, 17, 29)): 1, (5, 5, (0, 941, 941), (0, 941, 941)): 1, (6, 6, (0, 0, 0, 2, 2, 2, 2, 13, 29, 53, 53), (0, 0, 0, 2, 2, 2, 2, 13, 29, 53, 53)): 1}"
"['K15n10236', 'K15n8077', 'K15n10095']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 313), (0, 313)): 1, (3, 3, (0, 7, 7, 13, 13), (0, 7, 7, 13, 13)): 1, (4, 4, (0, 17, 17, 313), (0, 17, 17, 313)): 1, (5, 5, (0, 811, 811), (0, 811, 811)): 1, (6, 6, (0, 7, 7, 13, 13, 313), (0, 7, 7, 13, 13, 313)): 1}"
"['K15a6175', 'K15a6312']","{(1, 1, (0,), (0,)): 1, (5, 20, (0, 2, 2, 3), (0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 5, 5, 17, 31)): 2, (6, 60, (0, 0, 4), (0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 9, 9, 9, 9)): 1, (2, 2, (0, 17, 31), (0, 17, 31)): 1, (5, 60, (0, 0, 2, 3, 3), (0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 9, 9, 9, 9)): 1, (3, 3, (0, 59, 59), (0, 59, 59)): 1, (4, 4, (0, 5, 5, 17, 31), (0, 5, 5, 17, 31)): 1, (5, 5, (0, 2, 2, 2, 2, 191, 191), (0, 2, 2, 2, 2, 191, 191)): 1, (6, 6, (0, 17, 31, 59, 59), (0, 17, 31, 59, 59)): 1}"
"['K15n19188', 'K15n17460']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 5, 13), (0, 4, 4, 5, 5, 5, 11, 11, 13, 13, 13)): 1, (2, 2, (0, 331), (0, 331)): 1, (3, 3, (0, 4, 4, 11, 11), (0, 4, 4, 11, 11)): 1, (6, 6, (0, 8, 8, 11, 11, 331), (0, 8, 8, 11, 11, 331)): 1, (6, 12, (0, 4, 4, 5, 11, 11, 13), (0, 4, 4, 5, 5, 5, 11, 11, 13, 13, 13)): 1, (6, 24, (0, 3, 4, 4, 5, 11, 11), (0, 3, 3, 3, 5, 5, 5, 5, 5, 5, 8, 8, 11, 11, 13, 13, 13, 331)): 1, (4, 4, (0, 11, 11, 331), (0, 11, 11, 331)): 1, (5, 5, (0, 1129, 1129), (0, 1129, 1129)): 1}"
"['K15n2774', 'K15n2890']","{(1, 1, (0,), (0,)): 1, (5, 20, (0, 2, 3, 4, 7, 17), (0, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 7, 7, 7, 7, 13, 13, 13, 17, 17, 17, 17, 37)): 1, (5, 20, (0, 2, 2, 379), (0, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 13, 13, 13, 37, 379, 379, 379, 379)): 1, (2, 2, (0, 13, 37), (0, 13, 37)): 1, (3, 3, (0, 211, 211), (0, 211, 211)): 1, (4, 4, (0, 5, 5, 13, 13, 13, 37), (0, 5, 5, 13, 13, 13, 37)): 1, (5, 5, (0, 11, 11, 691, 691), (0, 11, 11, 691, 691)): 1, (6, 6, (0, 7, 7, 13, 37, 211, 211), (0, 7, 7, 13, 37, 211, 211)): 1}"
"['K15a57757', 'K15a57621']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 191, 191), (0, 191, 191)): 1, (2, 2, (0, 13, 79), (0, 13, 79)): 1, (4, 4, (0, 13, 17, 17, 79), (0, 13, 17, 17, 79)): 1, (6, 6, (0, 13, 79, 191, 191), (0, 13, 79, 191, 191)): 1, (5, 5, (0, 1601, 1601), (0, 1601, 1601)): 1}"
"['K15n107824', 'K15n46457']","{(1, 1, (0,), (0,)): 1, (5, 20, (0, 3, 13, 25), (0, 3, 3, 3, 3, 5, 5, 5, 5, 13, 13, 13, 13, 25, 25, 25, 359)): 1, (5, 20, (0, 0, 2), (0, 0, 0, 0, 0, 2, 2, 2, 2, 5, 5, 5, 359)): 1, (2, 2, (0, 359), (0, 359)): 1, (4, 4, (0, 5, 5, 359), (0, 5, 5, 359)): 1, (5, 5, (0, 19, 19, 41, 41), (0, 19, 19, 41, 41)): 1, (3, 3, (0, 59, 59), (0, 59, 59)): 1, (6, 6, (0, 59, 59, 359), (0, 59, 59, 359)): 1}"
"['K15n99768', 'K15n110363']","{(1, 1, (0,), (0,)): 1, (5, 60, (0, 3, 5, 13), (0, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 13, 13, 13, 13, 25, 25, 25, 691, 691, 691)): 1, (2, 2, (0, 137), (0, 137)): 1, (4, 4, (0, 7, 7, 137), (0, 7, 7, 137)): 1, (4, 12, (0, 17), (0, 4, 4, 5, 5, 17, 17, 17)): 1, (3, 3, (0, 4, 4, 5, 5), (0, 4, 4, 5, 5)): 1, (6, 24, (0, 4, 4, 5, 5, 13), (0, 5, 5, 8, 8, 13, 13, 13, 17, 17, 17, 137)): 1, (6, 12, (0, 4, 4, 5, 5, 17), (0, 4, 4, 5, 5, 17, 17, 17)): 1, (6, 60, (0, 2, 5, 8), (0, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 13, 13, 13, 13, 25, 25, 25, 691, 691, 691)): 1, (5, 5, (0, 61, 61), (0, 61, 61)): 1, (6, 6, (0, 5, 5, 8, 8, 137), (0, 5, 5, 8, 8, 137)): 1}"
"['K15n28366', 'K15n25544']","{(1, 1, (0,), (0,)): 1, (6, 60, (0, 3, 4, 4, 7, 11, 25), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 4, 5, 5, 5, 7, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 11, 11, 11, 11, 11, 25, 25, 25, 25, 25, 461, 461, 461)): 1, (6, 720, (0, 2, 27, 49), (0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 27, 27, 27, 27, 27, 27, 27, 27, 27, 31, 31, 31, 31, 31, 31, 31, 31, 31, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 81, 81, 81, 81, 81, 81, 81, 81, 81, 128, 243, 243, 243, 243, 243, 243, 243, 243, 243, 243, 256, 256, 256, 256, 283, 283, 283, 283, 283, 283, 283, 283, 283, 283, 347, 401, 401, 401, 401, 401, 401, 401, 401, 401, 2293, 2293, 2293, 2293, 2293, 2293, 2293, 2293, 2293, 2293)): 1, (5, 60, (0, 2, 2, 27), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 4, 5, 5, 5, 7, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 11, 11, 11, 11, 11, 25, 25, 25, 25, 25, 461, 461, 461)): 1, (2, 2, (0, 347), (0, 347)): 1, (6, 720, (0, 5, 7, 16), (0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 27, 27, 27, 27, 27, 27, 27, 27, 27, 31, 31, 31, 31, 31, 31, 31, 31, 31, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 81, 81, 81, 81, 81, 81, 81, 81, 81, 128, 243, 243, 243, 243, 243, 243, 243, 243, 243, 243, 256, 256, 256, 256, 283, 283, 283, 283, 283, 283, 283, 283, 283, 283, 347, 401, 401, 401, 401, 401, 401, 401, 401, 401, 2293, 2293, 2293, 2293, 2293, 2293, 2293, 2293, 2293, 2293)): 1, (3, 3, (0, 5, 5, 7, 7), (0, 5, 5, 7, 7)): 1, (4, 4, (0, 7, 7, 347), (0, 7, 7, 347)): 1, (5, 5, (0, 3, 3, 3, 3, 61, 61), (0, 3, 3, 3, 3, 61, 61)): 1, (6, 6, (0, 5, 5, 7, 7, 347), (0, 5, 5, 7, 7, 347)): 1}"
"['K15n5186', 'K15n6174']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 283), (0, 283)): 1, (3, 3, (0, 89, 89), (0, 89, 89)): 1, (4, 4, (0, 17, 17, 283), (0, 17, 17, 283)): 1, (5, 5, (0, 701, 701), (0, 701, 701)): 1, (6, 6, (0, 89, 89, 283), (0, 89, 89, 283)): 1}"
"['K15n43974', 'K15n43978']","{(1, 1, (0,), (0,)): 1, (4, 12, (0, 4, 4), (0, 4, 4, 8, 8, 8, 8, 17, 17)): 1, (2, 2, (0, 439), (0, 439)): 1, (3, 3, (0, 4, 4, 17, 17), (0, 4, 4, 17, 17)): 1, (6, 12, (0, 2, 2, 8, 8, 17, 17), (0, 4, 4, 8, 8, 8, 8, 17, 17)): 1, (6, 24, (0, 2, 2, 5, 8, 8, 17, 17), (0, 2, 4, 4, 4, 4, 5, 5, 5, 8, 8, 8, 8, 8, 16, 16, 17, 17, 439)): 1, (4, 4, (0, 7, 7, 439), (0, 7, 7, 439)): 1, (5, 5, (0, 2, 2, 2, 2, 17, 17, 17, 17), (0, 2, 2, 2, 2, 17, 17, 17, 17)): 1, (6, 6, (0, 4, 4, 4, 4, 17, 17, 439), (0, 4, 4, 4, 4, 17, 17, 439)): 1}"
"['K15a1868', 'K15a1856']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 823), (0, 823)): 1, (3, 3, (0, 251, 251), (0, 251, 251)): 1, (5, 5, (0, 3851, 3851), (0, 3851, 3851)): 1, (4, 4, (0, 43, 43, 823), (0, 43, 43, 823)): 1, (6, 6, (0, 251, 251, 823), (0, 251, 251, 823)): 1}"
"['K15n121490', 'K15n121001']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 29), (0, 29)): 1, (4, 4, (0, 29, 31, 31), (0, 29, 31, 31)): 1, (3, 3, (0, 97, 97), (0, 97, 97)): 1, (6, 6, (0, 29, 97, 97), (0, 29, 97, 97)): 1, (5, 5, (0, 11, 11, 41, 41), (0, 11, 11, 41, 41)): 1}"
"['K15n118149', 'K15n118123']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 5, 5, 13, 13), (0, 5, 5, 13, 13)): 1, (2, 2, (0, 13, 31), (0, 13, 31)): 1, (6, 36, (0, 2, 3, 8, 13, 31), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 8, 8, 8, 9, 9, 9, 13, 27, 27, 31, 81)): 1, (6, 36, (0, 2, 2, 13, 27, 31), (0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 8, 8, 8, 8, 9, 9, 9, 13, 27, 27, 31, 81)): 1, (4, 4, (0, 3, 3, 13, 31), (0, 3, 3, 13, 31)): 1, (5, 5, (0, 11, 11, 29, 29), (0, 11, 11, 29, 29)): 1, (6, 6, (0, 5, 5, 13, 13, 13, 31), (0, 5, 5, 13, 13, 13, 31)): 1}"
"['K13n1254', 'K13n1264']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 149), (0, 149)): 1, (4, 4, (0, 149), (0, 149)): 1, (3, 3, (0, 31, 31), (0, 31, 31)): 1, (6, 6, (0, 31, 31, 149), (0, 31, 31, 149)): 1, (5, 5, (0, 11, 11, 19, 19), (0, 11, 11, 19, 19)): 1}"
"['K15n34987', 'K15n35012']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 121, 121), (0, 121, 121)): 1, (2, 2, (0, 509), (0, 509)): 1, (4, 4, (0, 11, 11, 509), (0, 11, 11, 509)): 1, (5, 5, (0, 2, 2, 2, 2, 41, 41), (0, 2, 2, 2, 2, 41, 41)): 1, (6, 6, (0, 121, 121, 509), (0, 121, 121, 509)): 1}"
"['K15n62543', 'K15n62459']","{(1, 1, (0,), (0,)): 1, (2, 2, (0, 361), (0, 361)): 1, (3, 3, (0, 49, 49), (0, 49, 49)): 1, (4, 4, (0, 361), (0, 361)): 1, (5, 5, (0, 131, 131), (0, 131, 131)): 1, (6, 6, (0, 49, 49, 361), (0, 49, 49, 361)): 1}"
"['K15n4830', 'K15n5097']","{(1, 1, (0,), (0,)): 1, (3, 3, (0, 109, 109), (0, 109, 109)): 1, (2, 2, (0, 13, 49), (0, 13, 49)): 1, (6, 36, (0, 13, 43, 49, 167), (0, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 11, 11, 11, 11, 13, 43, 43, 43, 43, 49, 59, 59, 59, 59, 167, 167, 167, 167)): 1, (4, 4, (0, 3, 3, 13, 49), (0, 3, 3, 13, 49)): 1, (6, 36, (0, 4, 4, 11, 13, 49, 59), (0, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 11, 11, 11, 11, 13, 43, 43, 43, 43, 49, 59, 59, 59, 59, 167, 167, 167, 167)): 1, (5, 5, (0, 229, 229), (0, 229, 229)): 1, (6, 6, (0, 13, 49, 109, 109), (0, 13, 49, 109, 109)): 1}"
"['K14n1258', 'K14n1479']","{(1, 1, (0,), (0,)): 1, (5, 5, (0, 2, 2, 2, 2, 31, 31), (0, 2, 2, 2, 2, 31, 31)): 1, (2, 2, (0, 7, 17), (0, 7, 17)): 1, (3, 3, (0, 23, 23), (0, 23, 23)): 1, (6, 6, (0, 7, 17, 23, 23), (0, 7, 17, 23, 23)): 1, (4, 4, (0, 7, 17), (0, 7, 17)): 1}"
"['K15n89587', 'K13n572']","{(1, 1, (0,), (0,)): 1, (3, 6, (0, 5), (0, 3, 3, 5, 5)): 1, (6, 60, (0, 0, 2, 4, 4), (0, 0, 0, 0, 0, 0, 2, 4, 5, 5, 5, 5, 5, 5, 8, 16, 16, 16, 16)): 1, (5, 60, (0, 3, 3, 9), (0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 5, 5, 5)): 1, (6, 360, (0, 2, 2, 3, 9), (0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9)): 2, (6, 360, (0, 2, 3, 8), (0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 16, 16, 16, 16, 27, 27, 27, 27, 32)): 1, (4, 12, (0, 2, 2, 3), (0, 2, 2, 3, 3, 3, 5, 5, 8, 8)): 1, (6, 360, (0, 2, 3, 4), (0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 16, 16, 16, 16, 27, 27, 27, 27, 32)): 1, (2, 2, (0, 9), (0, 9)): 1, (6, 18, (0, 3, 3, 8, 8), (0, 2, 2, 2, 2, 5, 5, 5, 5, 8, 8, 8, 8, 9, 9)): 1, (5, 60, (0, 3), (0, 0, 0, 0, 0, 0, 2, 4, 5, 5, 5, 5, 5, 5, 8, 16, 16, 16, 16)): 1, (6, 36, (0, 27), (0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 9, 9, 9, 9, 81)): 1, (6, 6, (0, 3, 3, 5, 5), (0, 3, 3, 5, 5)): 1, (3, 3, (0, 2, 2, 5, 5), (0, 2, 2, 5, 5)): 1, (6, 12, (0, 3, 4, 4, 5, 5), (0, 2, 2, 3, 3, 3, 5, 5, 8, 8)): 1, (4, 4, (0, 9, 9, 9), (0, 9, 9, 9)): 1, (5, 5, (0, 71, 71), (0, 71, 71)): 1, (6, 6, (0, 2, 2, 2, 2, 3, 5, 5, 27), (0, 2, 2, 2, 2, 3, 5, 5, 27)): 1, (6, 60, (0, 0, 0, 0, 2), (0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 5, 5, 5)): 1, (6, 24, (0, 4, 5, 5, 8), (0, 3, 3, 3, 3, 4, 4, 4, 5, 5, 8, 27, 32, 32)): 1, (6, 36, (0, 2, 2, 27), (0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 9, 9, 9, 9, 81)): 1}"
"['K15n8828', 'K15n8749']","{(1, 1, (0,), (0,)): 1, (6, 360, (0, 27, 349), (0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 17, 17, 17, 17, 17, 17, 17, 17, 17, 25, 25, 25, 25, 25, 25, 25, 25, 27, 27, 27, 27, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 64, 64, 64, 64, 64, 64, 64, 64, 81, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 349, 349, 349, 349, 349)): 1, (6, 360, (0, 3), (0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 17, 17, 17, 17, 17, 17, 17, 17, 17, 25, 25, 25, 25, 25, 25, 25, 25, 27, 27, 27, 27, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 64, 64, 64, 64, 64, 64, 64, 64, 81, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 349, 349, 349, 349, 349)): 1, (2, 2, (0, 199), (0, 199)): 1, (3, 3, (0, 17, 17), (0, 17, 17)): 1, (5, 5, (0, 61, 61), (0, 61, 61)): 1, (4, 4, (0, 199), (0, 199)): 1, (6, 6, (0, 17, 17, 199), (0, 17, 17, 199)): 1}"
