knot,symmetry_group,verified,amphichiral
K15n142301,0,True,False
K15n142303,0,True,False
K15n104475,0,True,False
K15n104480,0,True,False
K15n104481,0,True,False
K15n104483,0,True,False
K15n104487,0,True,False
K15n104488,0,True,False
K15n104496,0,True,False
K15n159936,0,True,False
K15n57773,0,True,False
K15n57778,0,True,False
K15n104505,0,True,False
K15n104507,0,True,False
K15n159942,0,True,False
K15n94664,0,True,False
K15n94665,0,True,False
K15n94666,0,True,False
K15n94673,0,True,False
K15n94678,0,True,False
K15n104510,0,True,False
K15n150575,0,True,False
K15n30192,0,True,False
K15n133839,0,True,False
K15n133840,0,True,False
K15n133845,0,True,False
K15n133846,0,True,False
K15n133848,0,True,False
K15n133856,0,True,False
K15n133858,0,True,False
K15n133859,0,True,False
K15n133861,0,True,False
K15n74270,0,True,False
K15n20655,0,True,False
K15n20663,0,True,False
K15n20665,0,True,False
K15n20672,0,True,False
K15n20674,0,True,False
K15n30195,Z/2,True,False
K15n30201,0,True,False
K15n133862,0,True,False
K15n133865,0,True,False
K15n133875,0,True,False
K15n133878,0,True,False
K15n133882,0,True,False
K15n133885,0,True,False
K15n133893,0,True,False
K15n133896,0,True,False
K15n74271,Z/2,True,False
K15n94681,0,True,False
K15n20682,0,True,False
K15n142306,0,True,False
K15n142307,0,True,False
K15n142320,0,True,False
K15n142323,0,True,False
K15n142335,0,True,False
K15n142337,Z/2,True,False
K15n74272,0,True,False
K15n74273,0,True,False
K15n159943,0,True,False
K15n66742,0,True,False
K15n94684,0,True,False
K15n66754,0,True,False
K15n94690,0,True,False
K15n66758,0,True,False
K15n94694,0,True,False
K15n66764,0,True,False
K15n94696,0,True,False
K15n66769,Z/2,True,False
K15n94707,0,True,False
K15n94713,0,True,False
K15n94715,0,True,False
K15n94716,0,True,False
K14a19439,0,True,False
K15n20685,0,True,False
K15n94719,0,True,False
K15n66773,0,True,False
K15n66786,0,True,False
K15n66789,0,True,False
K15n133903,0,True,False
K15n159949,0,True,False
K15n66801,Z/2,True,False
K15n66802,Z/2,True,False
K15n66805,0,True,False
K15n66813,Z/2,True,False
K15n133905,0,True,False
K15n133912,0,True,False
K15n133913,0,True,False
K15n133914,Z/2,True,False
K15n133923,0,True,False
K15n133925,0,True,False
K15n133928,0,True,False
K15n113204,0,True,False
K15n113208,0,True,False
K14a19442,0,True,False
K14a19447,0,True,False
K15n57783,0,True,False
K15n66814,Z/2,True,False
K15n159951,Z/2,True,False
K15n57788,0,True,False
K15n57793,0,True,False
K15n133930,0,True,False
K15n104519,0,True,False
K14a19452,0,True,False
K14a19455,Z/2,True,False
K14a19456,0,True,False
K15n30203,0,True,False
K15n57796,0,True,False
K14a19457,Z/2,True,False
K15n57799,0,True,False
K15n57806,Z/2,True,False
K15n142339,0,True,False
K15n142346,0,True,False
K15n142351,0,True,False
K15n142354,0,True,False
K14a19460,0,True,False
K15n142356,0,True,False
K15n74285,0,True,False
K15n74295,0,True,False
K15n74296,0,True,False
K15n74301,0,True,False
K15n142364,0,True,False
K15n66816,Z/2,True,False
K15n66828,0,True,False
K14a19463,Z/2,True,False
K14a19486,Z/2,True,False
K15n66830,0,True,False
K15n30206,0,True,False
K14a19492,0,True,False
K15n10845,0,True,False
K15n113210,0,True,False
K15n113211,0,True,False
K14a19495,Z/2,True,False
K15n66832,0,True,False
K15n66833,0,True,False
K15n66835,0,True,False
K15n57809,0,True,False
K15n66839,0,True,False
K15n66840,0,True,False
K15n10847,0,True,False
K15n10851,0,True,False
K15n10853,0,True,False
K14a19496,0,True,False
K15n10857,0,True,False
K15a67882,0,True,False
K15a67888,0,True,False
K15n133937,0,True,False
K15n10860,0,True,False
K15n133939,0,True,False
K15n133941,0,True,False
K15n104523,0,True,False
K15n133942,0,True,False
K15n133944,0,True,False
K15n133948,0,True,False
K14a19503,0,True,False
K14a9911,Z/2,True,False
K14a19506,Z/2,True,False
K14a19514,0,True,False
K15n10863,0,True,False
K15n10866,0,True,False
K15n10868,0,True,False
K15n10872,0,True,False
K15n20693,0,True,False
K15n20695,0,True,False
K15n20700,0,True,False
K15n20710,0,True,False
K14a19519,0,True,False
K15n57812,0,True,False
K15n20715,0,True,False
K15n104526,0,True,False
K14a19523,Z/2,True,False
K15n57818,0,True,False
K15n57819,0,True,False
K15n57823,0,True,False
K15n57826,0,True,False
K15n20716,0,True,False
K15n150581,0,True,False
K15n20718,0,True,False
K15n133952,0,True,False
K15n150583,0,True,False
K15n20719,0,True,False
K15n133953,0,True,False
K15n74306,Z/2,True,False
K15n104529,0,True,False
K15n104531,0,True,False
K15n104533,0,True,False
K15n104547,0,True,False
K15n104550,0,True,False
K14a19528,0,True,False
K15n20724,0,True,False
K15n20731,0,True,False
K15n94736,0,True,False
K15n20733,0,True,False
K15n20736,0,True,False
K15n20739,0,True,False
K15n94741,0,True,False
K15n94746,0,True,False
K15n94748,0,True,False
K15n94752,0,True,False
K15n159961,0,True,False
K14a19530,0,True,False
K15n94755,0,True,False
K15n94756,0,True,False
K15n20746,0,True,False
K15n113216,0,True,False
K14a19531,Z/2,True,False
K14a19535,Z/2,True,False
K14n8,0,True,False
K14n11,0,True,False
K14n18,0,True,False
K14n21,0,True,False
K15n159966,0,True,False
K14n23,0,True,False
K14n27,0,True,False
K14n33,0,True,False
K15n159968,Z/2,True,False
K15n20747,0,True,False
K15n20755,0,True,False
K15n20757,0,True,False
K14n35,0,True,False
K14n36,0,True,False
K14n37,0,True,False
K15n57846,0,True,False
K14n39,0,True,False
K14n44,0,True,False
K14n49,0,True,False
K14n51,0,True,False
K15n104559,0,True,False
K15n74311,0,True,False
K15n142382,0,True,False
K15n142383,Z/2,True,False
K15n142385,0,True,False
K15n142389,Z/2,True,False
K15n142401,Z/2,True,False
K15n104564,0,True,False
K15n74312,0,True,False
K15n142406,Z/2,True,False
K15n142413,0,True,False
K15n49603,0,True,False
K14n52,0,True,False
K15n113217,0,True,False
K15n74319,Z/2 + Z/2,True,False
K15n142416,0,True,False
K15n49605,Z/2,True,False
K15n113231,0,True,False
K15n113233,0,True,False
K15n113239,0,True,False
K15n113242,0,True,False
K15n113243,Z/2,True,False
K15n113249,Z/2 + Z/2,True,False
K15n113250,0,True,False
K15n49612,0,True,False
K15n49614,Z/2,True,False
K15n57850,0,True,False
K15n49617,0,True,False
K15n49621,0,True,False
K15n49622,0,True,False
K15n49625,0,True,False
K15n104572,0,True,False
K15n66849,0,True,False
K15n142419,0,True,False
K15n142422,0,True,False
K15n142423,0,True,False
K15n66850,0,True,False
K15n66851,Z/2,True,False
K15n49627,0,True,False
K15n49628,0,True,False
K15n66853,0,True,False
K15n20769,0,True,False
K15n49632,0,True,False
K15n20774,0,True,False
K15n49637,0,True,False
K15n49642,0,True,False
K15n20785,0,True,False
K15n20788,0,True,False
K15n57852,0,True,False
K15n49643,0,True,False
K15n49644,0,True,False
K15n49645,0,True,False
K15n49653,0,True,False
K15n57855,0,True,False
K15n57860,0,True,False
K15n57866,Z/2,True,False
K15n57876,0,True,False
K15n113258,0,True,False
K15n113259,0,True,False
K15n113260,0,True,False
K15n104573,0,True,False
K15n104576,0,True,False
K15n104590,0,True,False
K15n104597,0,True,False
K15n104599,0,True,False
K15n104610,0,True,False
K15n104615,0,True,False
K15n49654,0,True,False
K15n104616,0,True,False
K15n104622,0,True,False
K15n57878,0,True,False
K15n104640,0,True,False
K15n104641,0,True,False
K15n104644,Z/2,True,False
K15n10881,0,True,False
K15n74321,Z/2,True,False
K15n94767,0,True,False
K15n104649,0,True,False
K15n113263,0,True,False
K15n94768,0,True,False
K15n94771,0,True,False
K15n94773,0,True,False
K15n94774,0,True,False
K15n94780,0,True,False
K15n94782,Z/2,True,False
K15n66856,0,True,False
K15n94783,0,True,False
K15n94787,0,True,False
K15n49662,0,True,False
K15n49673,0,True,False
K15n104650,0,True,False
K15n104651,0,True,False
K15n104658,0,True,False
K15n104659,Z/2,True,False
K15n104660,0,True,False
K15n104661,0,True,False
K15n104662,0,True,False
K15n104663,0,True,False
K15n142431,0,True,False
K15n94788,0,True,False
K15n142434,Z/2,True,False
K15n142436,0,True,False
K15n94789,0,True,False
K15n142451,0,True,False
K15n142452,0,True,False
K15n94790,0,True,False
K15n104665,0,True,False
K15n104674,Z/2,True,False
K15n104683,Z/2,True,False
K15n94792,0,True,False
K15a9538,0,True,False
K15n159979,0,True,False
K15n159980,0,True,False
K15n66860,0,True,False
K15n66863,0,True,False
K15n150593,0,True,False
K15n159996,0,True,False
K15n159998,0,True,False
K15n20794,0,True,False
K15n94794,0,True,False
K15n94795,0,True,False
K15n160007,0,True,False
K15n94799,0,True,False
K15n160009,0,True,False
K15n160010,0,True,False
K15n150597,0,True,False
K15n150610,0,True,False
K15n150611,0,True,False
K15n150613,0,True,False
K15n113274,0,True,False
K15n160013,0,True,False
K15n113275,0,True,False
K15n160015,0,True,False
K15n160025,0,True,False
K15n133959,0,True,False
K15n49675,0,True,False
K15n57890,0,True,False
K15n160026,0,True,False
K15n160027,0,True,False
K15n104685,Z/2,True,False
K15n74327,0,True,False
K15n113280,0,True,False
K15n113283,0,True,False
K15n57896,0,True,False
K15n74332,Z/2 + Z/2,True,False
K15n57899,0,True,False
K15n49683,0,True,False
K15n49686,Z/2,True,False
K15n49696,0,True,False
K15n49697,0,True,False
K15n30231,0,True,False
K15n113285,0,True,False
K15n113288,0,True,False
K15n113292,0,True,False
K15n142461,0,True,False
K15n142463,0,True,False
K15n113293,0,True,False
K15n113300,0,True,False
K15n113306,0,True,False
K15n30242,Z/2,True,False
K15n30244,Z/2,True,False
K15n150621,0,True,False
K15n113311,0,True,False
K15n142466,0,True,False
K15n142467,0,True,False
K15n142473,0,True,False
K15n142484,Z/2,True,False
K15n142491,0,True,False
K15n142496,0,True,False
K15n142497,Z/2,True,False
K15n142503,0,True,False
K15n142504,0,True,False
K15n113314,0,True,False
K15n113316,0,True,False
K15n150624,0,True,False
K15n113321,0,True,False
K15n113322,Z/2,True,False
K15n74334,0,True,False
K15n113325,0,True,False
K15n113326,0,True,False
K15n113331,0,True,False
K15n30246,Z/2,True,False
K15n142506,Z/2,True,False
K15a979,Z/2,True,False
K15n20801,0,True,False
K15n20803,0,True,False
K15n20806,0,True,False
K15n133972,0,True,False
K15n133973,0,True,False
K15n142525,0,True,False
K15n142529,0,True,False
K15n142530,0,True,False
K15n94808,0,True,False
K15n94822,0,True,False
K15n142534,0,True,False
K15n142536,0,True,False
K15n142537,0,True,False
K15n94828,0,True,False
K15n30248,Z/2,True,False
K15n142538,0,True,False
K15n142539,0,True,False
K15n142540,0,True,False
K15n142545,0,True,False
K15n30250,Z/2,True,False
K15n142548,0,True,False
K15n142554,0,True,False
K15n160034,0,True,False
K15n142555,0,True,False
K15n30254,0,True,False
K15n57904,0,True,False
K15n57915,0,True,False
K15n30256,0,True,False
K15n49735,0,True,False
K15n49739,0,True,False
K15n104693,0,True,False
K15n160037,0,True,False
K15n104695,0,True,False
K15n160039,0,True,False
K15n94831,0,True,False
K15n94833,0,True,False
K15n94838,0,True,False
K15n94842,0,True,False
K15n150629,0,True,False
K15n74356,0,True,False
K15n113335,Z/2,True,False
K15n113336,0,True,False
K15n10895,0,True,False
K15n142559,0,True,False
K15n142570,Z/2,True,False
K15n142575,Z/2,True,False
K15n57918,0,True,False
K15n10898,0,True,False
K15a17684,0,True,False
K15n57923,0,True,False
K15n74358,0,True,False
K15n74366,0,True,False
K15n74368,Z/2,True,False
K15n142576,0,True,False
K15n142580,Z/2,True,False
K14n65,0,True,False
K14n69,Z/2,True,False
K14n71,Z/2 + Z/2,True,False
K14n74,0,True,False
K14n76,0,True,False
K14n83,0,True,False
K14n86,0,True,False
K15n57926,0,True,False
K15n57928,0,True,False
K15n57931,Z/2,True,False
K15n57933,0,True,False
K15n57934,0,True,False
K14n87,0,True,False
K15n142581,0,True,False
K15n10899,0,True,False
K15n20817,0,True,False
K15n10901,0,True,False
K15n20819,0,True,False
K15n57940,0,True,False
K15n57943,0,True,False
K15n142585,0,True,False
K15n133976,0,True,False
K15n49743,0,True,False
K14n92,0,True,False
K14n98,0,True,False
K14n101,0,True,False
K15a67922,Z/2,True,False
K15n150632,0,True,False
K15n10903,0,True,False
K15n10910,0,True,False
K15n10917,0,True,False
K14n105,0,True,False
K15n10922,0,True,False
K15n10924,0,True,False
K14n106,0,True,False
K14n110,0,True,False
K14n113,0,True,False
K14n116,0,True,False
K15n10926,0,True,False
K15n39194,0,True,False
K15n39202,0,True,False
K14n120,0,True,False
K15n20823,0,True,False
K14n123,0,True,False
K15n74371,Z/2,True,False
K14n126,0,True,False
K15n133985,0,True,False
K15n20830,0,True,False
K15n20842,0,True,False
K15n74376,Z/2,True,False
K15n10927,0,True,False
K15n39205,0,True,False
K15n39210,0,True,False
K15n39214,0,True,False
K15n20844,0,True,False
K15n20848,0,True,False
K15n20849,0,True,False
K15n133986,0,True,False
K15n39217,0,True,False
K15n39222,0,True,False
K15n94856,Z/2,True,False
K15n94860,Z/2,True,False
K15n10930,0,True,False
K15n160044,0,True,False
K15n160047,0,True,False
K15n10933,0,True,False
K15n133989,0,True,False
K15n20850,0,True,False
K15n74393,0,True,False
K15n74398,Z/2,True,False
K15n133990,0,True,False
K15n133991,0,True,False
K15n142591,0,True,False
K15n142599,0,True,False
K15n74400,0,True,False
K15n74404,0,True,False
K15n74413,0,True,False
K15n142610,0,True,False
K15n142611,0,True,False
K14a9927,0,True,False
K15n49752,0,True,False
K15n49756,0,True,False
K15n142615,0,True,False
K15n49758,0,True,False
K15n49759,0,True,False
K15n49766,0,True,False
K15n49768,0,True,False
K15n10939,0,True,False
K15n49776,0,True,False
K14n128,0,True,False
K15n39233,0,True,False
K15n133993,0,True,False
K15n133997,0,True,False
K15n49779,0,True,False
K15n49782,0,True,False
K15n49786,0,True,False
K15n49794,0,True,False
K15n49795,Z/2,True,False
K15n133999,0,True,False
K15n57949,0,True,False
K15n57950,0,True,False
K15n57951,0,True,False
K15n39237,0,True,False
K15n39239,0,True,False
K15n49798,0,True,False
K14n131,0,True,False
K15n134002,0,True,False
K15n30273,Z/2,True,False
K15n142624,0,True,False
K15n57952,0,True,False
K15n142626,0,True,False
K15n57955,0,True,False
K15n142627,0,True,False
K15n142634,0,True,False
K15n30285,0,True,False
K15n30292,Z/2,True,False
K15n57966,0,True,False
K14n136,0,True,False
K14n142,0,True,False
K14n144,0,True,False
K14n145,0,True,False
K15n49799,0,True,False
K15n142638,0,True,False
K14n149,0,True,False
K15n57977,0,True,False
K15n57986,0,True,False
K15n57992,0,True,False
K15n49803,0,True,False
K15n49804,0,True,False
K15n94865,0,True,False
K15n94872,Z/2,True,False
K15n134005,0,True,False
K15n57995,0,True,False
K15n57996,0,True,False
K15n58008,0,True,False
K15n58018,0,True,False
K15n134008,0,True,False
K15n58019,Z/2,True,False
K15n58020,Z/2,True,False
K15n94878,Z/2,True,False
K15n94887,0,True,False
K15n94896,0,True,False
K15n20854,0,True,False
K15n94902,Z/2,True,False
K15n94903,Z/2,True,False
K15n94907,Z/2,True,False
K15a76895,0,True,False
K15a76897,0,True,False
K15a76898,0,True,False
K15n30295,Z/2,True,False
K15n30305,Z/2,True,False
K15n58026,0,True,False
K15n58030,0,True,False
K15n134009,0,True,False
K15n134013,0,True,False
K15n134014,0,True,False
K15n134023,0,True,False
K15n160049,0,True,False
K15n94914,Z/2,True,False
K15n94919,0,True,False
K15n58044,Z/2,True,False
K15n58047,Z/2,True,False
K15n58048,Z/2,True,False
K14n150,0,True,False
K15n113349,0,True,False
K15n113353,0,True,False
K15n113354,0,True,False
K14n155,0,True,False
K15n58052,0,True,False
K15n58053,0,True,False
K15n58068,0,True,False
K15n20858,0,True,False
K14a9936,0,True,False
K15n113361,0,True,False
K15n113362,0,True,False
K15n74419,Z/2,True,False
K15n58073,0,True,False
K15n113364,0,True,False
K15n49809,0,True,False
K15n49813,0,True,False
K15n10949,0,True,False
K15n10957,0,True,False
K15n113366,0,True,False
K15n113369,0,True,False
K15n49821,0,True,False
K15n10958,0,True,False
K15n10960,0,True,False
K15n113371,0,True,False
K15n134025,0,True,False
K15n134035,0,True,False
K15n134037,0,True,False
K15n134052,0,True,False
K15n30309,Z/2,True,False
K15n39243,0,True,False
K15n39246,0,True,False
K15n49823,0,True,False
K15n10975,0,True,False
K15n10978,0,True,False
K15n10979,0,True,False
K15n10981,0,True,False
K15n10983,0,True,False
K15n10987,0,True,False
K15n39250,0,True,False
K15n39256,0,True,False
K15n39262,0,True,False
K15n39263,0,True,False
K15n49830,0,True,False
K15n49831,0,True,False
K15n20863,0,True,False
K15n20865,0,True,False
K15n39266,0,True,False
K15n49833,0,True,False
K15n10989,0,True,False
K15n10996,Z/2,True,False
K15n49836,0,True,False
K15n49837,0,True,False
K15n49840,0,True,False
K14n159,0,True,False
K15n20866,0,True,False
K15n20871,0,True,False
K15n11003,0,True,False
K14n163,0,True,False
K15n160053,0,True,False
K15n11006,0,True,False
K15n11020,0,True,False
K15n11027,0,True,False
K15n150644,0,True,False
K15n150667,0,True,False
K15n49843,0,True,False
K15n49845,0,True,False
K15n49852,0,True,False
K15n49854,0,True,False
K15n49856,0,True,False
K15n49858,0,True,False
K15n160056,0,True,False
K15n150671,0,True,False
K15n150674,0,True,False
K15n150675,0,True,False
K15n150676,0,True,False
K15n160060,0,True,False
K15n11030,0,True,False
